filepath,label
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-type-1-primary-48.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-periungual-7.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-16.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosis-Vulva-9.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-common-50.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/05AtopicDerm0419043.jpg,eczema
data/raw/dermnet/test/Acne and Rosacea Photos/rosacea-39.jpg,other_skin
data/raw/dermnet/test/Atopic Dermatitis Photos/05AtopicDerm0112041.jpg,eczema
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/herpes-zoster-111.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/molluscum-contagiosum-22.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Penis-11.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/acne-open-comedo-10.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-135.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-81.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Penis-35.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/corns-5.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-flat-37.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/pilar-cyst-36.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/05AtopicDermHand2.jpg,eczema
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/calcifying-epithelioma-6.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/IchthosisIMG009-GP3.jpg,eczema
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/molluscum-contagiosum-92.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/rosacea-nose-1.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/3IMG003.jpg,eczema
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Axillary-Granular-Parakeratosis-4.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/05atopicFoot080105.jpg,eczema
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-11.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/KeratosisIMG005-GP3.jpg,eczema
data/raw/dermnet/train/Atopic Dermatitis Photos/05keratosisPilaris0508062.jpg,eczema
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/herpes-buttocks-16.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-95.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-76.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-194.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-cystic-91.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/orf-4.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-24.jpg,other_skin
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/warts-digitate-54.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-common-113.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratoses-smooth-124.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/05icthyosis0124053.jpg,eczema
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/porokeratosis-14.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/08SebDermScalp0120.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/syringoma-46.jpg,other_skin
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/warts-flat-28.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/05Atopic020204.jpg,eczema
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-1.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-41.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Penis-12.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-88.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-zoster-167.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/8Psoriasis1-226.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/rhinophyma-4.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratoses-ruff-189.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-175.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-30.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-166.jpg,other_skin
data/raw/dermnet/test/Atopic Dermatitis Photos/05atopic0313062.jpg,eczema
data/raw/dermnet/train/Atopic Dermatitis Photos/IchthosisIMG029-GP3.jpg,eczema
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-122.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/keratoacanthoma-10.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-120.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-open-comedo-47.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-132.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/5IMG002.jpg,eczema
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-173.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/erythrokeratodermia-variabilis-2.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-12.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/rosacea-68.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/epidermal-nevus-26.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-zoster-156.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/hidradenitis-suppurativa-100.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-19.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Light-Sensative-5.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-54.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/IchthosisIMG021-GP3.jpg,eczema
data/raw/dermnet/train/Atopic Dermatitis Photos/05Atopic10062.jpg,eczema
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-124.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Axillary-Granular-Parakeratosis-8.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/pilar-cyst-20.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/rosacea-48.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-47.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/acne-open-comedo-27.jpg,other_skin
data/raw/dermnet/test/Atopic Dermatitis Photos/7IMG004.jpg,eczema
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/12WartPeriungual.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-170.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/05atopicChild0719042.jpg,eczema
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rubra-pilaris-37.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-152.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-type-1-primary-12.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-penis-25.jpg,other_skin
data/raw/dermnet/test/Atopic Dermatitis Photos/05keratosisPilaris020204.jpg,eczema
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/keratoacanthoma-181.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-97.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/rosacea-37.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-cystic-127.jpg,other_skin
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/molluscum-contagiosum-154.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-zoster-88.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/08PsoriasisGroin1.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Interferon-Injection-08230426.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-scar-9.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/milia-10.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratoses-ruff-108.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-open-comedo-34.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/hidradenitis-suppurativa-3.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-nails-9.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-cystic-131.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-arthritis-2.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-170.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/4IMG011.jpg,eczema
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/warts-flat-14.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/6IMG009.jpg,eczema
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/eczema-herpeticum-35.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/syringoma-48.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/perioral-dermatitis-114.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-cystic-111.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/keloids-41.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-plantar-1.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/05Atopic1206047.jpg,eczema
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/08sebdermFace1222069.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/porokeratosis-10.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-vaginal-1.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratoses-smooth-112.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/sebaceous-hyperplasia-94.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/sebaceous-hyperplasia-65.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-206.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-simplex-42.jpg,other_skin
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/herpes-zoster-194.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-89.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-cutaneous-89.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/epidermal-nevus-10.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/nevus-sebaceous-33.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/hidradenitis-suppurativa-92.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-simplex-41.jpg,other_skin
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/warts-digitate-9.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-36.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/syringoma-14.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/sebaceous-hyperplasia-92.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/rosacea-30.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-6.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-cystic-142.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-inversus-19.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/connective-tissue-nevus-1.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/hidradenitis-suppurativa-87.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-nails-22.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/fibroma-10.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-zoster-81.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-176.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/porokeratosis-66.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-zoster-133.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/molluscum-contagiosum-91.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/syringoma-21.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-plantar-91.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-plantar-55.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-2.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/rosacea-nose-65.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-82.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-134.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-buttocks-29.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-121.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/6IMG016.jpg,eczema
data/raw/dermnet/train/Atopic Dermatitis Photos/05Atopic0712042.jpg,eczema
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-9.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/accessory-nipple-2.jpg,other_skin
data/raw/dermnet/test/Atopic Dermatitis Photos/9IMG003.jpg,eczema
data/raw/dermnet/train/Acne and Rosacea Photos/acne-pustular-9.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-20.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Histology-14.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-48.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratoses-ruff-173.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-38.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/keratoacanthoma-15.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/epidermal-nevus-inflammatory-5.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-125.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-140.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/epidermal-nevus-52.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-vaginal-6.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/kyrle-disease-7.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-type-1-recurrent-80.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/05SexLinkedEchthyosis02231.jpg,eczema
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-124.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/hidradenitis-suppurativa-75.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-106.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/stucco-keratoses-12.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-pustular-61.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-83.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-closed-comedo-003.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-80.jpg,other_skin
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/herpes-simplex-11.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/nevus-sebaceous-43.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/5T-0021.jpg,eczema
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/keloids-47.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-cystic-101.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/sebaceous-hyperplasia-81.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-zoster-146.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/05atopicDerm040405ok.jpg,eczema
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-84.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-171.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/08PsoriasisPitting.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratoses-ruff-19.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/05keratosisPilaris0321051.jpg,eczema
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Hand-24.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/rosacea-115.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-80.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-108.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-3.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-scar-6.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/IchthosisIMG027-GP3.jpg,eczema
data/raw/dermnet/train/Acne and Rosacea Photos/rosacea-6.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/rosacea-112.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-36.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/05atopicInfection67-GP3.jpg,eczema
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-2.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-cystic-57.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-infant-3.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-inversus-12.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-26.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Pityriasis-Lichenoides-41.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/stucco-keratoses-21.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/varicella-58.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-156.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/acne-cystic-148.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-52.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-84.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-plantar-38.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-cryotherapy-34.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratoses-ruff-13.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/rosacea-nose-61.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratoses-smooth-19.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/07RosaceaOK0828063.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/05atopicFace041706.jpg,eczema
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/pilar-cyst-9.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-inversus-25.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-8.jpg,other_skin
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/warts-common-58.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-common-38.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-nails-7.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-117.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-type-1-recurrent-35.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-1.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-124.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/stucco-keratoses-23.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-85.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratoses-ruff-126.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-plantar-19.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-27.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/stucco-keratoses-42.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-19.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/08LSAAnal062804.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-simplex-36.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-135.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Axillary-Granular-Parakeratosis-2.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/perioral-dermatitis-39.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/08glutealPinking061906.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-70.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/calcifying-epithelioma-7.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-nails-20.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-simplex-5.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-123.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/minocycline-pigmentation-9.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/pilar-cyst-49.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/08psoriasisIntertrig0206061.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-155.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-103.jpg,other_skin
data/raw/dermnet/test/Atopic Dermatitis Photos/03EczemaAreolae1.jpg,eczema
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/leiomyomata-4.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-zoster-107.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/pilar-cyst-46.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-buttocks-21.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/hidradenitis-suppurativa-56.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-zoster-181.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/syringoma-12.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-open-comedo-71.jpg,other_skin
